0	does linux kernel 3 . x use the cfs process scheduler ?	cpu monitoring tool for centos
0	varing speed when reading sequentially from a hdd	slow linux machine
0	effect of entries in /etc/securetty	arg list too long error while using find
1	how can i pass a filename containing percent signs ( % ) as a parameter to a shell script in cron ?	how can i execute `date` inside of a cron tab job ?
0	expand variable in function definition in zsh	how would i add a prefix to input i receive from a pipe via awk and color the prefix conditionally ?
0	remove 2 and 3 newlines in a text file but not 1	create new linux account as a user without root access
0	carriage return and line feed bit streams in a binary file during tftp upload in ascii mode	freebsd : how to start a python script as daemon ?
0	crontab + ruby on rails : /usr/bin/env : ruby : no such file or directory	expand subshell before executing it ?
1	why do forked processes sometimes appear with brackets [ ] around their name in ps ?	what do the brackets around processes mean ?
0	what is unix now ?	mounting an mtp enabled device on ubuntu 12.04.3 lts 32-bit
0	how to modify the default " index of " page in openbsd 5.3 httpd	scientific-linux : which version has bigger support date ?
0	how do i know what service is running on a particular port in linux ?	how to signal the end of stdin input in bash
0	format usb drive	force fsck at boot time on the root file system ( prior to mounting file systems , without single-user mode )
0	how can i automatically chown a file to the user who made the modification ?	cut colored text ignoring color tags
0	setting up the superuser password for the first time	netstat command doesnt work anymore on the new dedicated server
0	can i cd or use hot directory in shell link in mc ?	dual monitor issues
0	mapping keyboard : at most primitive level	actively developed text browser
0	disk partition emptied during tar backup	write out without quitting in vim ?
0	restore from wastebasket shortcut ?	packages skipped because of dependency problems:
0	is there a program which gives the x screen co-ords of the text-cursor ( insertion point ) ?	how to specify username and password in ftp command ?
0	"ping " an ap to see if it is alive ? ( before associate with it )	can not access /transmission
0	how to run time on multiple commands and write the time output to file ?	in ftp , can i specify a remote directory using `~username` syntax ?
0	rewriterule to cause subdomain to load another documentroot ?	how to filteri by asterisk or similar expression by rsync in zsh
0	how can i tell if i am in a tmux session from a bash script ?	certain fonts missing from xlsfonts in centos 6.4
0	backup process taking prolonged time due to rsync no space left on device error	some people told me freebsd is not unix , is that right ? confused
0	setup ad-hoc wifi	how do i know which kernel configuration option enabled my driver ?
0	lvmetad hangs on startup	bash 's declare -p histignore brings bash to a halt ! why ?
0	brightness issues ( etc . ) with nvidia card in openbox	send an email any time an ssh key is used
0	minimize need for sudo	grub : " missing operating system"
0	how to close any window in awesome wm ?	finding corrupted files
0	awk one single line	configure error when trying to build openssl on centos
1	mail does not work	how to set up local mail retrieval and delivery ?
0	how to sort updates based on release date on debian testing ?	how do i recover/use powerpoint speaker notes after import to libreoffice impress ?
0	script to email all matching files in a directory	web server seems to keep serving old images , issue with apache & virtualbox ?
0	"error inserting microcode " on new install of fedora 15	cannot install fedora 18
0	keep losing ip with dhcpcd	how to manage all logs on vps
0	rename current file in vim	expand ~ , . and ` . . `
0	different forms of executing a shell script	zsh style arrays with bash
1	search for a string in files recursively in busybox 1.0 ?	how to grep a text recursively on busybox 1.0 ?
0	having several qdisc for each device , which is the first to process ?	extract incomplete rar archive under linux ( desktop )
0	how to allow a particular user to access the ftp ?	how can i read line by line from a variable in bash ?
1	how can i determine if my processor is 64 or 32 bit ?	how do i know that my cpu supports 64bit operating systems under linux ?
0	linux distro that supports touchpads and acpi on macbook pros	unable to ping centos virtualbox
0	emacs key problem	set internet connection order or preference
0	linux , printing specific parts of a text document	distrowatch mistake ?
0	is there a way to renice the network stack ?	can not set a blacklist for usb autosuspending
0	how to respawn vpnc when it stops ?	how can i create a /dev/null-like " blackhole " directory ?
0	difference between gawk vs . awk	stop tab completion suggesting ' messagebus'
0	can i run multiple cores at different clock speeds ?	example of submitting dns change to dns0matic ?
0	convert to epoch and back	what is the difference between gunzip and unzip ?
0	what is the best text-mode browser ?	disabling hibernation in debian testing ( lxde )
0	how to upgrade fedora core 3 ?	logrotate does not work for httpd service
1	what is the difference between these two sudoers lines ?	what is the proper sudoers syntax to add a user ?
0	why is $* not working as expected ?	solaris find previous log line
0	opensuse 13.1 wifi does not work ( intel k53e laptop )	how to configure a fault tolerance system in centos 6.0
0	how to create tar archive in a different directory ?	output while reading keyboard input
0	advantages of using set -o vi	permissions to print directly to usb printer
0	how can i make sed not append a newline character ?	does a high " used " value for a device in " btrfs filesystem show " pose a problem ? should a balance operation be performed ?
0	create iso image of ext3 type	how to move taskbar to different monitor on linux mint ?
1	run a command without making me wait	opening firefox from terminal
1	how many clipboards are in system ?	cut + copy + paste in linux puppy wary
0	debian wake up from suspend password	selinux stops google chrome from executing
0	what is the best practice for adding disks in lvm	directories with binary files in linux
0	parameter expansion seems to be missing a piece	is there any ( good ) sqlite gui for linux ?
0	fixing permissions on a buffalo nas ( xfs via smb )	why am i having problems installing adobe air on linux mint 14 and what is the solution ?
0	how does linux winbindd determine available domain controller ?	how to produce a file encoded in mac os roman
0	one liner for padding columns ( similar to printf ) of output from the previous pipe command ?	keyboard macros for x and/or kde
0	lfs 7.5 - glibc-2.19 compile errors at section 6.9 , are they fatal to my lfs build ?	how can i find which version of libmysqlclient is installed in centos ?
0	sed + how to set parameters in sed command in order to display lines from text file	how do i connect a serial terminal to a kvm instance ?
0	can i install ubuntu on a virtualbox image and use it anywhere ?	ssh key authentication not working from network/if-up . d/ scripts
0	what code runs when i type " sudo service nginx start"	host reachable via ssh from my desktop but not my laptop
1	use an alias with watch command	watch command alias expansion
0	difference between pts and tty	how achieve variable indirection ( refer to a variable whose name is stored in another variable ) in tcsh
0	unix/linux loader process	how to list files starting with " a " or " c " from /etc .
0	how to set up " poor man 's " linux desktop cluster ?	what is up with " error in lockf ( ) " just for one particular user ?
0	is the `ed` editor useful for any purpose besides emergencies and batch editing ?	why does my cms run extremely slow in my workstation ( ubuntu )
0	how to add multiple searches in awk command	list currently running cron tab and stop it
0	undo file removed by rm commend on mac terminal	how do i capture the exit code / handle errors correctly when using process substitution ?
0	no gnome-power-manager command but it is installed on arch	ps/2 keyboard & mouse not working after boot
1	why do we use double hyphen in " tar --anchored " and single hyphen in " tar -b " ?	single dashes `-` for single-character options , but double dashes `--` for words ?
0	tail -f the most recent log file	how print only the current logged in " root " user ip address ?
0	where on the filesystem do user-generated system scripts go ?	is there something wrong with df output ?
1	log in to multiple remote servers and execute a script	automatically run commands over ssh on many servers
0	routing internet on nat server thru squid proxy	find out where $path got corrupted
0	centos 6.5 have to manually add the default route	how to monitor or kill a process which has been started by cron ?
1	bash script not being run by cron	what is the ' working directory ' when cron executes a job
0	some keys on keyboard map to numbers instead	what are the advantages / disadvantages linux file hierarchy has in compare to other oss ?
0	mounting by block address	command re-assigned
0	how to delete the second column from this input ?	how to configure xorg . conf for extended desktop ?
0	amount of memory transfer on a running linux	set static ip in centos 6.4 ?
0	does using epub2pdf pose a potential security risk ? is there an alternative ?	add carriage return to output of `tail` while using `grep`
0	completion of words on the screen as in vim ( bash or tmux )	can not drag and drop in qt creator
0	no space left on device - debian	tmpfs only with ram
0	integrating ldap and kerberos v to add users via a useradd-like interface	does /init ( or /linuxrc ) script creates temporary device nodes in /dev ?
1	ubuntu directory permissions - sticky bit - prevent deletion of a file	is there any way to prevent deletion of certain files from user owned directory ?
0	how to combine zsh autocomplete for wrapper function arguments and existing command	connect to a remote linux server that is in default setup , not configured to be connected ?
0	can i do a " test run " with rsnapshot ?	script for opening corresponding pdfs for bibtex keys in vim
0	what are pci quirks ?	difference between aix and other unix flavours
0	can i install other distro and use /home from previous one ?	how can i match this text in awk , printing line numbers for matches ?
0	shell script works when saved with nano but not when saved with notepad++	how to get all users and echo if they work or not ?
1	what exactly are linux kernel headers ?	what does a kernel source tree contain ? is this related to linux kernel headers ?
0	tty ( console ) : disable monitor	how does apache determine what directory to show from public_html ?
0	where would additional ip addresses assigned to a nic be configured on centos 4.4 ?	how to get debian to detect my audigy 2
0	install winetricks application to ~/ . wine prefix	how can i start a process using cpulimit ?
1	how to find multiple strings in files ?	how to combine two grep statements and display their results together ?
0	amplify quiet passages in an mp3 file	maze screensaver on old unix computers
0	how to compile video4linux for arm ?	installing xsp on centos
0	how do i convert an epoch timestamp to a human readable format on the cli ?	determine the size of a block device
0	learning to use ksh88 in hp-ux	how do you protect a plain text credentials file with the username and password ?
0	full disc encryption with grub2	how to print only defined variables ( shell and/or environment variables ) in bash
0	! fmt for current line only	kde : temporarily changing sound system
1	cannot open gui 's via ssh connection ?	how to forward x over ssh from ubuntu machine ?
0	i want to find duplicates in a file and add a character to the end of the line on the 1st match	using linux text editor to prepare content for microsoft word
0	which root paths should reside on fast media ?	relationship of keyboard layout and xmodmap
0	sudo no password breaks other sudo -u uses	bash script detects key down at boot
0	filesystem for gentoo root ?	mount device with r/w access to specific user
0	can i set defaults for rsync in non daemon mode ?	how is user space process/thread controlled by the operating system
0	what is the syntax of a complex condition in shell ?	crontab does not run ?
0	rpmbuild : is there a way to specify recommended packages	how to use sony vaio buttons to lock the screen ?
0	opensuse , not running the cron job	issue with hugepage reservation in linux
1	how to undelete/restore the deleted files in ubuntu linux	undelete files from local fileserver
0	cat line x to line y on a huge file	graceful shutdown in archlinux
0	shuffle file randomly with some additional constraints	proper use of escape characters in desktop file
1	running gst player through command line	commandline gstreamer player
0	printing issue : single page on pc is printing across multiple pages	automatic startup of oracle 11gr2 on centos 6.3
1	whys is there extra dot at the start of some command i am supposed to execute	using ' . ' to execute files in bash
0	freebsd : which branch is supported for longer ?	find php process that logs to file
0	"software update " appears empty in debian , but there are upgrades available	what happens the most , context switches or mode switches ?
0	were all unix commands re-written in linux ?	how do i prevent xorg from loading one-time ?
1	minimum file permissions to delete a file	why can rm remove read-only files ?
0	bad to own a directory outside of your home directory ?	uuid based on global mac address
0	what is the difference between lhome and home , and is it causing my ssh key authentication to fail ?	zsh : stripping path , filename and extension from a list of files for piping a command
0	how to achieve `losetup -a` behaviour with busybox ?	how to check if pipe is empty
0	error mounting a cf card	why does the adduser command behave surprisingly ?
0	easiest way to mount google cloud storage in centos	urxvt not loading xft font from ~/ . xdefaults
0	system fonts not taking effect in linux mint with both mate and cinnamon installed	run script at fail login attempt ?
0	matlab r2010a over ssh -x displays empty windows	laptop falls-back to vesa video-driver
0	freebsd telnet does not take root login	how to install vinux on a mac ?
1	what does ~ mean at the end of a file name ( e . g . httpd . conf~ ) ?	what does *~ mean ?
1	memory usage in linux	limit memory usage for a single linux process
1	archives used for software packaging and distribution	what are the different software packaging formats and which distributions support them as part of base install ?
0	how to install/remove/upgrade . rpm packages on red hat ?	ubuntu change language encoding for file uploading
0	x server with fglrx driver will not responce after exactly 49 accesses to x server	locked myself out of amazon ec2 ssh - this service allows sftp connections only
0	mounting disk image in raw format	find the single largest file
0	how could i restrict directory content by file type ?	chinese input in linux mint 13
0	create random data with dd and get " partial read warning " . is the data after the warning now really random ?	fixing scrolling in nano running in tmux in mate-terminal
0	synaptics touchpad tap lag ( fasttaps option gone )	how can i dump the full system memory ?
0	comment all lines in a text file ?	consistent network interface name ubuntu using pci slot
0	get client hostnames from dhcp	save password in bash script for multiple queries
0	changing the date format of auth . log	bash is not finding a program even though it is on my path
1	difference between " . " and " . /" while setting the environment variables using export ?	what is the difference between . /script and . . /script ?
0	repeat twice each couple of strings in a for cycle	the merits of a partitionless filesystem
1	why most unix do not have undelete function ?	do we have an undo in linux ?
0	how to free space on a completely full volume ?	how can i view the contents of a tar . gz file ( filenames + filesize )
0	how can my script know when i am in a virtual console vs . an xterm ?	stop program running at startup in linux
0	msmtp-mta : add $hostname to every mail	rake - " bundle exec " - how can i avoid `bundle exec` with my `rake spec`
1	installing grub from a 32bit rescue disk to a disk with 64bit linux	how can i fix/install/reinstall grub ?
0	how do i save all vim buffers on tmux window change ?	chromium os says " your system is repairing itself . please wait " and then reboots
0	print like firefox	disable console-kit logging
1	find action not working for specific search	got less output with print0 option on find ?
1	symbolic link permission changes	symbolic link permissions
1	backup files with tar command and progress bar ?	measure pipe throughput in the shell
0	networkmanager wi-fi enablement button unselectable	raid 1/lvm at the level of directories ( aka mknodding a directory )
0	compiling the kernel with default configurations	change folder permissons in debian
1	is there a difference between linux and unix ?	is linux a unix ?
1	how to search in pdf files recursively ?	how can i grep in pdf files ?
0	looking for light weight linux for a old 104 pc	ssh login hook ?
0	wheezy maven install	swedish unicode characters in xdm / xlogin
0	advantage of symlinks over windows style shortcuts	ls and find command excluding a certain directory
0	cpu usage of kvm	how do you set the path in a non-shell environment ( kde ) ?
1	what do double slashes mean in unix path ? is `cd dir/subdir//` valid ?	how linux handles multiple path separators ( /home////username///file )
1	what is the difference between filename=${1:-/etc/hosts} and filename=/etc/hosts ?	meaning of ":-" in bash
1	numerically sorting files	list files sorted numerically
0	automatic passwordless ssh at login/restart	how to convert dd disk image to clonezilla ?
0	how to make wget download recursive combining --accept with --exclude-directories ?	why does adding a non-vlaned interface to a bridge break the vlaned interfaces ?
0	can not uninstall vim	2pass encoding by ffmpeg at once
1	gsub command in awk	replace semicolons to commas between the quotes only
0	redirect domains to different ports on same machine	port forward to vpn client ?
1	how to make a custom bash tab completion ?	an easy bash completion tutorial ?
0	how to take ' password ' like input in shell script ?	terminating a bash shell script running in the background
0	how to diff two folders by inodes	copy and paste between two guests in rhev and/or vmware esxi , is possible ?
0	what to do after a kernel panic on aix ?	accidentally deleting crucial libraries
1	reasons to partition an encrypted ssd	should /usr and /home be on different partitions ?
0	how to put an argument vector with an argument containing spaces in a bash variable	how can i change screen 's hardstatus color based on the logged in user ?
0	what process is listening on a given port	syntax of ls --hide= and ls --ignore=
0	vim only files , cd only directories	how to setup networking for linux mint - vm when host machine uses a pac file
0	causing fluxbox to show a different time then the default timezone	binding domain name to apache virtual host on vps
1	extract only a specific folder contents from a zipped archive to a given directory	how can i force unzip / zip not to create a subdirectory when i extract it ?
0	tunnel incoming rtorrent connections to rtorrent	wget - mirroring a full website with requisites on differents hosts
0	wrap sentences into columns	merging files by rows
1	why does halt not turn the machine off ?	what is the difference between halt and shutdown commands ?
0	kde windows maximize automatically ?	huge . sujournal file on freebsd
0	linux live cds that are able to save configuration on the boot disk ?	create multipath for local partition
1	change the number of rows and columns in the tty	how to change font-size , number of rows / columns on a terminal
1	what are the numbers after program names in linux/gnu documentation ?	what do the numbers in a man page mean ?
0	hiding data in filesystems	what does the noload option do in fstab ?
0	how to enable flash on chromium	change gid of a specific group
0	laptop does not power off after it has been suspended to ram	what is a safe and portable way to split a string in shell programming ?
0	setup static ip in redhat 6	what is causing this copy command to enter sleep state ?
0	explain to a linux user how do bsd/osx drivers work	how to change modmask in xmonad when specific window is focused , or on specific workspace ?
0	is there a way to discover why my server had a high load	how to append end of every line with the line itself
0	refresh aliases after defining new command	into which directory should i install programs in linux ?
1	store passwords of linux users in plain text - on purpose	how to make user passwords shown as a clear text in linux ?
0	how to edit the " internal server error " without redirecting to somewhere else ?	selecting the right grub
0	x11 forwarding problem netscape	how to access with linux to the real block size info of a filesystem when it is mounted on nfs ?
0	network goes down when lan cable plugged in	connect windows printer to linux machine via samba
1	how do i background an ssh session ?	how can i break away from an ssh session that has crashed ?
0	program to keep track number of login attempts	webgl support on virtualbox guest
1	shell saves ip address that you ping ?	how to access the history on the fly in unix ?
0	iotop shows swapin but vmstat si is zero	what a good text editor with rtl ( right-to-left ) support ?
0	save find -exec output to text file	mutt : bind ctrl+c to abort ( ctrl+g )
0	suse nvidia driver problems on 650m + intel i915	linux adding wordlist for spell checking
0	what does this curl command do ?	how does one sort music in rhythmbox ?
0	capture error of ls to file	cpulimit does not detect node . js process
0	using --exclude with the du command	how do i get the latest file from a list of files in a particular directory
0	how to make gnome 3 's ' type to search ' search more places ?	how to check my account on embedded linux without "/etc/passwd " ?
0	correct way to document variable length options in man pages	using perl to modify a latex document
1	wrapper command that runs program in temporary directory and deletes it after execution	how to delete a directory automatically when an executable is killed
0	multiple sessions and 1 is slow	how to determine whether a linux filesystem belongs to a running system or not
0	how to download a file from repo , and install it later w/o internet connection ?	listing debian packages which are not fully installed
0	default fedora 15 install , how do you get a network drive to mount after login ?	gifsicle on centos ? x86_64
0	how to tell when a computer is idle ?	webserver-user has no shell-access but needs ssh-keys or permission change of directory ?
0	how do i install kbuild ?	using mintty as default terminal on cygwin and default shell as bash
0	backtrack 5 r3 - refuses to connect to vpn	how could i restrict directory content by file type ?
0	how to connect to port immedeately , avoiding socket_bind ( ) : unable to bind address ?	processing multiple mails in a postfix mailbox by making cronjob run per second-is that considered good practice ?
0	unable to install rpm packages in gnome3 ( opensuse 12.1 )	unrar local files to remote server
0	clfs : building gcc cross compiler	create ntfs partition ( in linux ) for dual-boot into linux/windows 7
0	share home directory between arch and ubuntu	what are the effects , if any , of scheduler priorities and policies for threads in an uncontended cpuset ?
0	filesystem suddenly read-only ?	rosetta stone for linux distributions ?
1	passwordless ssh on archlinux ( after ssh-copy-id still prompts for password )	how to make password-less login work
0	can linux systems on multiple virtual machines share the same swap partition ?	shortcut to minimize all windows ?
0	disable the external keyboard from a script	moin underlay permissions
0	can not connect to steam	executable exists for everything but bash & file manager
0	migrate ubuntu to bigger hdd	installing/configuring and running sshguard on debian
0	communicate between ubuntu vm and windows host	number of comma-separated fields in a text file
0	how can i tweak my linux desktop to be more responsive ?	auto accepting rsa key in bash script
1	keeping a process running on server even ssh is closed	how can i make a process i start during an ssh session run after the session has ended ?
0	nginx + php + ftp - user permission issue	window display table and buffer display table conflict in emacs
1	list the file permissions of only the current directory	how can i make ls show information about the directory specified only , not info about its sub-files or folder contents ?
1	execute command when file changes	can a bash script be hooked to a file ?
0	linux usb driver compilation	export path only once per login in zsh
0	dhcpd on interface with multiple address and link labels ( aliases )	why are user account on remote server called shell account
0	desktop environment for my grandma	issue installing fedora 19
0	no make target " uimage " with buildroot 2013.05	can not find lib which provides libneon . so . 25
0	is there a way to have regular expression in ~/ . ssh/config	build script : how to implement a " skip previously completed step"
0	bash script does not work as cronjob	would it be possible to compile and bootstrap gnu ?
0	how can i stop " timed out waiting for forcewake old ack to clear " ?	gnu " install " -d flag -- how 's it work ?
