0	how to detect if a player has a certain score in minecraft	where do i go to upgrade my ship ?
0	if you run out of time on crumbling vault , do you die ?	what are the locations of the warp zones in super mario bros . the lost levels ?
0	is there anyway to get pix to move without moving lulu or using an ability ?	is there another ending to do not look back ?
0	how to promote a different player as club president ?	how can i continue playing with my demo character ?
0	how do i walk on my front legs ?	is there a way to tell how many buildings have been destroyed in sc2 - the dig ?
0	how can i recruit more high-level generals ?	where can i find a complete list of game room games ?
0	how can i import patterns via qr code ?	are there long-term consequences for homicide ?
0	nobody in big town	how can i skip the tutorial ?
0	what are protoss counter options to mass marauder ?	is there a reason to save items i do not need ?
0	how does combat function in guild wars 2	search for run-able games
0	how to select all units of specific types from a group in starcraft 2	how do i measure my apm ?
1	lowest reasonable level to take on giants ?	how do i kill a giant ?
0	how does build-order naming work for zerg ?	how do i open a locked path ?
1	what is the best way to level up/get ingredients for smithing in skyrim ?	what is an effective way to level smithing ?
0	lowering corruption in overlord	are there any quests from mobs in mount hyjal ?
1	in co-op , when does the level difference xp penalty kick in ?	how does experience work in groups of heroes with different levels ?
0	giving battle .netrealm items to an open character	call of duty mw3 prestige token lost
0	what is a good estimate of total play time for zelda skyward sword ?	what is pickpocket experience based on ?
0	how do i complete jimmy 's sidequest ?	how does chronology work in the final fantasy 10 universe ?
0	installing starmade on the surface pro	what different backstabbing techniques are there ?
0	does anyone know how to use health-upgrades that we get as rewards ?	should i wait to discover places i see when travelling ?
1	stealth bomber will not fire on cities	why will not a stealth bomber fire on cities anymore ?
0	cleanse vs . quicksilver sash	block chance vs mitigation
0	can not connect to minecraft server on hamachi anymore	is there an option/plugin that shows a player 's steam id upon exit ?
1	is there any actual use for food in skyrim ?	what is the point of cooking food ?
0	driving a boat : pull back or forward to go faster ?	can i kidnap lenny while dressed as a hitman without starting an orgy of violence ?
0	reset your weapons for a specific new play	what if everyone is on the same team ?
0	how to transfer diablo 3 savegames ?	will other actions interrupt digging ?
0	is there anyway to stop a download on steam ?	elder scrolls lore before starting skyrim
0	what advantage is there to staying in the air ?	how to patch to version 1.7
0	how to enqueue techs on endless space ?	is it possible to lay a block adjacent to another without looking at the face of the existing block ?
0	how to breed a garnet dragon in dragonvale ?	bluetooth keyboards
0	how to remove buildings	how can i make my server 's spawn more attractive ?
0	can burrowed swarm hosts be picked up by graviton beam ?	how to get more gargoyle dust
0	holy or discipline ?	blizzard download : this download is not authorized
0	do i have to monitor the junk that fills in empty space ?	how does the strange pda track " kills " ?
0	does anyone have or know of a list of psn game release dates ?	bitizen store restock
0	is it too late to start using the sneak playstyle ?	does nintendo pass out hh showcase houses in canada ?
1	when would i want to be somebody 's friend ?	are declarations of friendship worth it ?
1	is there a block that spider can not climb	are there any blocks that spiders cannot climb ?
1	does the keywarden in act 4 randomly drop keys ?	where are the key wardens and where are my keys to create a hellfire ring ?
0	is it possible to get a pet in skyrim ?	how fast can i get mutalisks as zerg and what is the build order to get there ?
0	in dark souls 2 , what does this signal-emitting icon mean ?	no shoe deal - nba2k14 ps4 - ps4
0	poisoner 's nook plants do not seem to grow back	what are the body part damage modifiers on gow3 ?
0	installing evolution rts on linux steam	what is a good strategy to beat the more difficult battles in battle mode ?
0	pad rank up grind locations	is there a way i can daisy-chain tanks to store liquids ?
0	do champions go on sale in league of legends ?	are prices random or fixed ?
0	does the spotter trait give a flat 70 point bonus ?	how do i get the riddler trophy above the wooden panelling in the collapsed streets ?
0	how do you access your " special vehicles " in gta v ?	how can i use jool to put a spacecraft into a solar polar orbit ?
1	how can i play a new character with the same progress as my old one ?	how do i set my level , unlocked weapon equip slots and playthrough mode ?
0	how do i complete the extraction wave in multiplayer ?	script for enigma to cast midnight pulse then ult after blink ?
1	how can i exit fullscreen in minecraft and it stays on ?	turning fullscreen on made minecraft crash , and now it crashes on start every time
0	what is the solution to level 89 ?	what is a good strategy for annie ?
1	how come animals do not spawn near my house ?	why are not there any passive mobs spawning in my single player world ?
1	what properties are available to own in grand theft auto v ?	what properties are available for purchase in grand theft auto v ?
0	how do i get the last prism in winners ?	is there any way to turn off the synchronizing of save games ?
0	where can i find repair kits in kingdoms of amalur : reckoning ?	what is this purple claw thing ( demon altar ) and what can i do with it ?
0	final fantasy 7 cloud saves on pc	do you get less rare items when killing monsters below your level ?
0	is there any revolver / sniper build for borderland 's siren ?	i am not able to install rise of nation in windows 7
0	extreme headshot ranges in battlefield 3	when an ally leaves a game can you control their units ?
1	reaching 100 in all skill categories	is it possible to reach max stats in fallout : new vegas ?
0	no description on equipment stats	how can i make the latest version of skyrim work with my 3 monitors ?
0	minecraft 1.6.4 does not install	what is world 0 in super meat boy and how do i unlock it ?
0	is there a preferred sequence for buying upgrades in the armory ?	where can i find a list of buff and debuff ids ?
1	do passives triggers during a duel ?	what actions does legion commander 's " duel " abillity restrict ?
0	can you host a minecraft pe server for free without having to be on the same wifi ?	what tf2 items can i sell to the steam market ?
0	my pet is a public menace , what did i do wrong ?	how do i get to the desert temple ?
1	what is the best way to earn experience in dragonvale ?	what is the most efficient way to turn gold into experience ?
1	activate us retail copy of diablo 3 on eu account	buying diablo 3 in a different region
0	where can i find " ascended " items for level 70 legendary crafting ?	how exactly does the unlockable pack dlc work ?
0	which of the doodle jump themes have special play modes ?	minecraft 1.6.2 alternate mod loader folders
0	spells which can pull a hero out of chronosphere	guitar hero/rock band wireless keyboard
0	what does ' bad fame ' mean on torchlight 2 ?	is minor overheating a problem for my engines ?
0	how does sven great cleave interact with enemy armor ?	who are gothic 2 english voice actors ?
0	new to nethack : playing wizard	is there ever a reason to continue to sell lower value goods ?
0	am i stuck in the " friends zone " ?	how does unarmed work with the dual attack perks ?
0	do items that increase skill based damage factor into displayed dps	how do i hoard items effectively ?
1	why is not my minecraft lan server working ? is it because the zip codes are different ?	why is not my minecraft lan server working ?
0	editing team names in perfect dark	what is the color scheme for the minimap ?
0	how far should i increase chop , mine and take in etrian odyssey ?	how to get a decent score with steam in railworks 2 career mode ?
0	how much damage does each tool do ?	what are techniques to keep a lane frozen ?
0	efficiently taking out sentry guns in call of duty black ops ?	how do i evade police brutality ?
1	how does a goliath level up ?	how do goliath enemies work ?
0	need help beating spice bandits level wooden walls	openttd : how to save complex rail block with signals to use it on other stations
1	in minecraft how do you save yourself if you fall in lava ?	i am about to die in lava . how might i save my inventory ?
1	do i get less experience if a high-level friend accompanies me ?	how does experience work in groups of heroes with different levels ?
0	do i have to go to london if i want to look cool ? or can i buy cosmetic clothing anywhere else ?	does league of legends have a tournament that is recognized as the ' most important ' ?
0	how do you obtain the serial killer challenge ?	does blademail return damage from cleave ?
1	starcraft 2 - 2 part question about resource feeding in 2 's and ranking system	what exactly is a " cheese " in starcraft 2 ?
0	does changing production transfer hammers ?	diablo 2 procuring affixes on mercenaries ( hirelings )
1	where do i get hm02 fly in pokemon x and y ?	where , how and when i can acquire hm 's ?
0	is there a price difference between buying and selling through the captain 's cabin or the shops	how much does it cost to cancel a building/unit/add-on ?
1	which challenges unlock skins ?	collecting all skins and customizations
0	how can find out how much memory a game or dlc will require ?	what dota 2 heroes are like lol 's master yi or teemo ?
1	mushroom biome in pc minecraft	how do i find mushroom biomes ?
0	how do i add character requirements for factions or guilds ?	bioshock infinite ending - everything is messed up
0	mlg pro dc final video	what happens if i kill a butterfly ?
0	how the hell am i supposed to survive in the underworld ?	speeding up steves carts 2 assembly time
0	how do i unlock ' hungerer of knowledge ' and ' conversationalist ' on the xbox 360 ?	admins on my minecraft server
