0	how do i finish the first level in no heroes allowed ?	is it possible to rob marcus a second time ?
0	why can i get more lums than the level maximum in rayman origins ?	how do you discover passcodes ?
0	pc black ops : why are not my games being saved in theatre mode ?	playing coop games on duels of the planeswalkers
0	can you kill the desert birds ?	what can i do with all this copper ?
1	how can i grow trees underground ?	can trees grow without sunlight ?
0	is it possible to own a jump beacon in x3: albion prelude ?	who should i give titles to ?
1	my world has a huge void gap . how do i fix it ?	how can i get rid of this black hole in my minecraft world ?
0	where is my room when i buy it ?	what are the icons next to people 's names ?
0	what do the 4 icons under the player name mean at the bottom of their callsign ?	how to lane against gnar as a melee champion ?
0	does " spare grain " give you food without you doing anything ?	can xbox one codes for fifa 14 ( day one edition ) be redeemed worldwide ?
1	i have lost my wife . where can i find her ?	how do i deal with a runaway bride ?
1	how do i activate the daedric gauntlet in the midden ?	what is the oblivion-symbol gauntlet in the midden ?
0	how do i complete " proving honor " ?	playing riki : how to counter a spirit breaker with dust ?
0	is it possible to change just cause 2 's difficulty ?	how to get the timing right when parrying ?
0	how do i solve the vanguard hacking mini-game ?	mind control over telekinetic field
0	do i have to complete another map to make progress on my mann up tour ?	how do i fix the error " connection failed after 4 retries " ?
1	where can i find lava in minecraft 0.7.1	where can i find obsidian in the pocket edition ?
1	how do i take off my pants in animal crossing : new leaf ?	how do i take off my pants ?
0	is a charismatic build really worth it ?	can you make a longer-lasting fortify destruction potion ?
0	is there a way to create a water item-slide from a creature-trap without chickens passing through it in minecraft ?	can i give up on a den that is being attacked by templars ?
0	can i earn achievements in the classes category while playing as another class ?	how do the 3ds and n64 ocarina of time releases compare in content ?
0	can you utilize both basic trainers ?	how are ' most heroic attack ' and ' most heroic defence ' determined in a clan war ?
0	do you need a teleporter to use a boarding drone ?	can i choose squad members ?
0	how do i change profile name on minecraft	how do i change my ship 's pilot ?
0	how can i store a crazy amount of items on one character ?	how do items go missing ?
0	does the hori real arcade pro v3 sa stick work with touhou games ?	how do i save my graphics settings in lost planet 3 ?
0	split screen online echo issue	do item bonuses stack ?
0	mikael 's crucible stopping effects	how can i increase productivity ?
1	is it possible to automatically switch active unit in a group after cast in dota 2 ?	bind a key for multiple units to use the same spell
0	what is the purpose of exhausting galio when he ults ?	leavebuster while playing with bots only
0	is there a shortcut to the executioner 's chariot ?	how far and at what height are dungeons ?
0	is quarry mining as effective as staircase mining ?	why are the edisons blue in some versions ?
1	what is the number of different magic properties that a hellfire ring can have ?	how are random properties chosen for items in diablo 3 ?
0	how can i place my bed on glass blocks ?	how to force csgo server to change teams at mid rounds ?
0	how do i change unit size ?	xbox360 troubles
0	why is minecraft snapshot 13w39b launching when i am expecting 1.6.4 ?	what are the white hearts ?
0	how do i get the obscuridad del santo andres ?	how can i turn on battle animations when playing online in civilization 5 ?
0	does kha'zix 's stealth work vs . towers ?	do skill tree skills stack ?
0	how do i quicksave on the ps3 ?	how can i find out which enchantments that i know ?
0	do titans have a weak point ?	how to avoid killing monsters
0	how do i poison someone ?	what race would be better for a beginner in starcraft 2 ?
1	why does meta-inf keep coming back ?	how to install mods for the new minecraft launcher
0	does blitzcrank / nautilus q stop a channeled fiddle ?	how long will items from the island stay in the island item drop off box ?
0	can you keep bethany after act 1 ?	increasing ugridstoload in fallout : new vegas
1	stoping the crimson/hallow	how can i defend my home against hallow/corruption in hard mode ?
0	dwarf challenge - team effort	can i cancel a mission i started in tiny tower ?
0	how do i fully uninstall the diablo 3 beta for mac ?	can the snorlax you find on route 7 in pokemon x/y be shiny ?
0	why is izual a demon again ?	what are the answers to the boss 's ciphers ?
0	are buildings currently being upgraded able to function during clan war ?	how do i create a wall of maps with item frames ?
0	final fantasy for iphone : increase font size	are portals of power cross-platform compatible ?
0	what is the absolute minimum number of bookshelves to reach a level 30 enchantment ?	how do i play multiplayer in myminecraft pe world
0	why was jeanne d'arc killed ?	what heirloom weapons should a dps death knight pick up
1	what is the advantage of cities in a region that are not connected ? is it possible to connect them ?	are some things ( rci demand , commuters , unlocks , etc . ) shared only by " cluster " instead of region ?
0	game asking to install older directx . should i allow it ?	what songs from final fantasy 13 are used in the sequel ?
0	using a ps3 controller in the pc version of far cry 3	how to disable the slowing down of trains in slopes and in curves ?
0	what items can followers use in diablo 3 ?	techniques for playing wrench tennis effectively ?
0	where are the character chests for toy story in space ?	how can i create recurring appointments in the calendar ?
0	crimson altars wont spawn in terraria	is it worth investing in magic find early on in diablo 3 to build up your piggy bank ?
0	i have a dozen or more big spenders in arrivals from a reward . how do i use them ?	how does the internal attack list work in super smash bros . brawl ?
0	where have all the item set bonuses been moved to in tf2 ?	how well does civilization 4 handle automation of workers ?
0	do olimar 's pikmin increase his weight ?	how do you get to the secret room in the tavern ?
0	how to make peace after i have what i want	what do the letter-number codes under my name mean ?
0	momo racing force feedback wheel power unit	when is pierce the veil counted in your damage ?
0	my tree farm is not growing even with bonemeal	what is the purpose of a " hell bringer " ?
0	is there a limit to how fast one can harvest minerals and gas ?	is it possible to get the return to castle wolfenstein prequel maps on the pc ?
0	where did my sim 's cat go ?	how do i leave people 's home streets ?
0	transferring all dlc to new xbox 360 -- " download all " ?	adc starting items ( since patch 4.10 )
0	how can i change the maximum number of players in my server ?	change what " ttt_radio traitor " says in gmod
0	falcon m-37 possible glitch with firing ?	how does the campaign award difficulty medals in anno 1404 ?
0	what is the redacted lyric in portal 2 's credits ?	does it matter when i repair ?
1	pyro tactics and tips ?	what is the secret to playing pyro ?
0	can i play borderlands 2 goty edition without the original game ?	in zombie panic source , what effect do guns have on running speed ?
0	is this balcony endermen-proof ?	sound mostly not working in skyrim
0	my villager has one trade and it is locked . is that a glitch ?	why can not i change my skin in minecraft ?
0	can i craft sapphire staff in terraria on android ?	how close do you have to be to your party members to gain xp when they get a kill ?
0	help reinstalling skyrim on a different computer	how does the nintendo nes four score work ?
0	bugged bins & barrels after reclaiming a fortress	how do i use the assassin 's creed 2 goty edition dlc on the xbox 360 ?
0	what does the healattribute do ?	does dungeon siege 3 support usb gamepad controllers ?
0	why is my redstone energy cell losing power ?	what is the mineral composition of each type of ore ?
1	how many " organizations " can you join ? do some block you from joining others ?	if i am a member of one guild , am i prevented from joining any of the other guilds ?
0	optimizing performance hearthstone linux	how much storage does a tent have in dayz ?
0	where can i find tall grass ?	can i buy the expansions from steam if my copy of sims 3 was not bought from steam ?
0	when can i play the mass effect 3 dlcs if i have already beaten the game ?	are there any bonuses for finishing flight school ?
0	how to get fireth of july achievement in hoard ?	how long before a wooden crate respawns ?
1	what does the " fast forward " mission feature in borderlands 2 do ?	how does mission progress work in multiplayer ?
0	why is minecraft magic launcher playing 1.5.2 instead of 1.7.3/1.7.4	how to enable gfwl overlay on windows 8 / windows server 2012 ?
0	who owns a dog ?	i can not play online on battleblock theatre
0	how to sell custom cars and planes in gta 5 ?	how do soldiers increase their attributes ?
1	how do i get realms for minecraft : pe 0.8.1 ?	where did the " play on realms " option go ?
1	how do you set up portal 2 split-screen co-op on a pc ?	can we play portal 2 co-op on one pc or mac ?
0	how do you get an enderman ?	do magic find bonuses increase rune and gem drop rates ?
1	what is the highest difficulty that can reasonably be soloed ?	will i be able to complete inferno without a group ?
0	best spot to gold farm in hell as a barbarian ?	why did my zombie pigmen form a flash mob ?
1	what is more likely to boost my gaming performance : a new gpu or more ram ?	which is better for a gaming pc graphics card - more ram , or faster gpu ?
0	help with skyrim combination	will a higher level staff of herding open the lower difficulty whimsyshire ?
0	old minecraft versions not in launcher	are flashpoints the quickest way to earn social points ?
0	how to further my playing of jungle lee sin ?	is there a downside to not be all renegade or paragon ?
0	how difficult are nethack and crawl ?	does having your knife out make you move faster ? if not , what does ?
0	is not there another atronach forge ?	how do i complete the " viatrix , the annoying pilgrim " quest ?
0	realms does not show in mcpe	does anivia 's wall grant an assist ?
0	how do i get to orgrimmar from silvermoon city at level 11 ?	what can i make with the lab station ?
0	some questions regarding xbox live service	why can not i craft my cleaver
1	full list of inventory items	what is the item to the right of the green shark fin ?
0	so , what did happen on that drunken night anyway ?	what do i get if i connect a uplay account ?
0	when i look at a map , is the y co-ordinate at my head or my feet ?	do different nationalities have different default levels of morale ?
0	how can i tell if i am drunk and how long will this last ?	does shen using his ultimate on a character in stealth show either ?
1	do you receive trading cards at set intervals ?	how do i pick up trading cards ?
1	do i have to restart the game if i miss " ride the wind " ?	how do i get the ride the wind achievement ?
0	melee combat : heavy armor vs . light armor	which wifi channels does the wii support ?
0	per user language settings on wii u	how to make a tree miller
