0	center of mass coordinates in lagrangians and laplacians	fermi wavelength of graphene
1	can expansion of space create energy ?	extracting energy from cosmological expansion
1	why is the earth shaped like a sphere and not any other shape : cube , prism ?	why are most astronomy things spherical in the shape ( like , the sun , the moon , the earth , and other planets ) ?
0	planatary motion of newtonian force	why is the angle of a pendulum as a function of time a sine wave ?
0	amount/flow rate of n2 needed to cool substrate	rotation axis of a rigid body
0	why do we have a tev scale ?	what is the smallest distance between a decaying vertex and an interaction point a detector can measure ?
0	origin of charge neutrality	what is meant by vacuum ?
1	is hubble 's constant really constant ?	universe expansion as an absolute time reference
0	resistors in series vs parallel	why does sound travel faster in iron than mercury even though mercury has a higher density ?
0	does the recent gravity probe - b mission mean both the mass of an object and the spin of an object affect time ?	metal rod between a capacitor
1	"troll physics": buoyancy for infinite power	what is the fallacy in this infinite motion machine ?
1	can we prove that the universe is finite or infinite ?	is the universe finite or infinite ?
1	what is energy ?	what is energy ? where did it come from ?
1	calculations with operators - proof : equation of operators	prove $ [ a , b^n ] = nb^{n-1} [ a , b ] $
1	why was theory of cosmic aether discarded ?	the higgs field a new luminiferous aether ?
0	magnetic field of a wire with over 1000 amperes ?	direct sum of anyons ?
0	( special relativity ) points that can be seen by an observer	primordial black hole detection
0	relation between complex dielectric constant and resistance	how to show that tensor gravity is nonrenormalizable ?
0	lorentz 's amsterdam proceedings 12:986 ( 1904 ) paper ?	what will happen to a compressible fluid filled inside a sealed container when the container begins to accelerate ?
0	asymptotic freedom - qualitative explanation	is not newton 's second " law " merely a definition of force ?
0	fast question about lagrangian	why does a balloon spiral in air instead of moving in a straight line ?
0	starting a physics ph . d . at 60 ?	how much force is required to lift the back of a 2,480 lb car in the air from the bumper ?
1	a crash course in quantum mechanics	what is a good introductory book on quantum mechanics ?
0	how does electricity flow in conductor when potential difference is applied ?	calculating torque in 3d ?
0	what happens to information when black holes merge	computer vs heater coil comparison
1	knowledge needed to study and understand general and special relativity theory	what are the prerequisites to studying general relativity ?
0	a set of problems for " the theoretical minimum " stanford course	is frictional force right or wrong
1	why do we observe opposite motion of trees ( nearer ) and trees ( distant ) when seen from a moving frame ?	why does one get an illusion as moon following him ?
0	what is the perceived color of a d-illuminant ?	can scientists tell the energy levels of the atom ?
0	planatary motion of newtonian force	deriving planck 's radiation law from microscopic considerations ?
0	physics of homebrewing heat exchangers	can spatial coherence be maintained in fiber optic cables over time ?
0	why can you see a light in the location that the light source just left ?	why do we use the complexification of the lorentz group ?
0	is there a way to measure atmosperic pressure without an instrument ?	which color of an umbrella is more effective against sunlight ?
0	$\delta^+$ decay in gzk process	deriving field equation in yang mills theory
0	abacus about the thermal expansion of copper	gauge invariant chern-simons lagrangian
0	is redshift a reliable means to know how fast an object is moving away or towards an observer ?	what experiments compete with bicep 2 , and when are their results expected ?
0	free ' fall ' on an inclined plane	evaluating the einstein-hilbert action
0	divergence of $\frac{\hat{r}}{r^2}$	calculating the direction of the force acting on a source of magnetic field
1	does non-matter energy curve spacetime ?	does a photon exert a gravitational pull ?
0	best way to affect a compass in 2 meter distance	what is the reason behind earth 's gravity ?
0	motivation for potentials	decay of a particle
0	system in mechanical but not thermal equilibrium	blocking electro-magnetic waves between two near field antennas
