0	finding the mass of bed/patient	the physical definition of work seems paradoxical
1	about heisenberg uncertainty principle	is the uncertainty principle just saying something about what an observer can know or is it a fundamental property of nature ?
0	spontaneous disintegration of an unstable particle	what do mathematicians mean by navier stokes existence and smoothness problem ?
0	photon statistics of an incandescent light source	how to optically rotate images in small increments ( for eyeglasses ) ?
1	is carbon dioxide a greenhouse gas ?	what experiments prove the greenhouse effect ?
0	how can a body be transparent ?	my conundrum with gauss’ law in electrostatics
0	london into australia in 90 minutes	does a change in electron 's direction affect direction of force ?
0	welding physics ( black body and heat conductance ) ?	intensifying a light source using black body concept
1	books on representation theory	best books for mathematical background ?
0	is schrodinger 's cat a real conceptual problem or just a problem with approximations ?	are there correct physical predictions made only from thought experiments other than in general relativity ?
0	eddington-lemaitre model	matrix element approximation
0	gravitational time dilation with big masses	what else does the fabric of space-time do ?
0	hierachies of ads/cft holographies	can a particle have momentum without energy ?
0	what is the speed of light relative to ?	closed circuit integral , magnetic vector potential for straight line segment
0	archimedes ' principle : innacurate terminology ?	topology for physicists
0	do monochromatic waves carry information ?	best ( most realistic ) physics game ?
0	electro-gravitation - is it real ?	combining proportions to get newton 's law of universal gravitation
0	why do pores make ceramic opaque ?	how does rust behave as a pn junction ?
0	silicon/silicon dioxide interface	what does the concept of phase space mean in particle physics ?
0	what interesting physics problems can not be solved because mathematics is not developed enough ?	statics of rigid bodies -- can there be two possible solutions ?
0	does firing electrons at an object change its colour ?	determine the acceleration and angular acceleration of a disc
0	what happens to a photon in a black hole ?	what ring weave disposition should be the most resistant against stabbing and/or how to determine it
0	explanation for speed of an electrical impulse	distance versus drop
0	transfer of angular momentum during oblique impact with ( out ) adhesion	unitary spacetime translation operator
0	is the mathematical form of the acoustic diffusion equation present in other fields of physics ?	obtain the same maxwell 's equation after a change of coordinates
0	a question about brst current in bosonic string theory	phonon-polariton literature resources ?
0	is there johnson noise in superconductor ?	generator of velocity transformations - galilean transformations
0	about stellar evolution	is real voltage always the real part of complex voltage ?
0	question concerning the lindhard function	how to determine the angle a camera has to be at to image a desired scene , given the camera parameters ?
0	reducing general relativity to special relativity in limiting case	dashed lines in feynman diagram
0	do atoms and molecules affect light rays	potential function and angular momentum of a quantum particle
1	alpha scattering , observations and conclusions	rutherfords alpha scattering conclutions ?
0	is a free proton a positive hydrogen-1 ion ?	difference between steady state and equilibrium ?
0	energy of a cylinder rolling down a path	total momentum of the universe
0	what is the relationship between strain and electric current ?	linear motion with variable acceleration
0	derive conservation law using divergence theorem	how does the viscosity ( besides density ) of a fluid affects sinking
0	is a track in a cloud chamber made by one particle or many particles ?	flux on a gaussian surface between two charged plates
0	why can not you hear music well over a telephone line ?	mass-energy equivalence theory energy or momentum is not conserved ?
0	condition for closed orbit	schmidt basis : entanglement
0	change in volume of air held at the top of a tube with upper end closed and holding some liquid	proofs that every professional physicist should know
0	how to show that basis of space of dirac gamma-matrices is given by following matrices ?	power , force velocity
0	high current at first and then steady from a battery	definition of angular velocity
0	causality and determinism	quantum scales and the flatness of space-time
1	confused about the concept of time and time dilation	is gravitational time dilation different from other forms of time dilation ?
0	theories that relate gravity , electricity , and magnetism	what is the roaring in a roaring fire ?
0	optical constants of noble metals : the drude model for microwave modelling	catalysts as traces in a monoidal category
0	thermodynamics and energy conservation in the scope of the universe	why do we fall when we ride bicycle slowly but we do not when riding it fastly
0	chain of balls on an inclined plane	why does the water rise ?
0	electric field and magnetic field question here ?	what is the typical career path to become a professional astronomer ?
1	what is light and how does it travel ?	how is a vacuum able to propagate light ?
1	why there is no operator for time in qm ?	is there an observable of time ?
0	could a bipolar nebula be produced by a time gradient ?	how does the correlation length of weather emerge ?
0	if you stop water from expanding , will its temperature stop rising ?	would infinite time elapse relative to an outside observer if an object was completely at rest ?
0	showing that the ricci scalar equals a product of commutators	how should we put two lens ?
0	minkowski to euclidean	are fresnel lenses widely used for solar electricity ? if not , why not ?
0	how to work out momentum when there are velocity and mass changes	the geodesic line on poincare half plane
0	intuitive explanation of why orbits are closed ?	why does not my house get misty ?
1	why can not we accelerate objects past the speed of light ?	travelling faster than the speed of light
0	simplest interferometer	the schwinger model
1	would oscars made of pure gold bend ?	stacking gold bars
0	how seriously do string theorists take the " landscape"	mangnetic flux summing up like kirhoff ?
0	what is inside a proton ?	what is a hilbert space filter ?
0	is there a general physics simulator for learning purposes ?	force in special relativity
0	does electron in wave form have mass ?	faster than light due to reference position
1	is the 74.2km/sec per megaparsec accidental ?	hubble time , the age of the universe and expansion rate
0	where do electrons get their ever-lasting circulating energy ?	quick question concerning the heisenberg model
0	can we make a space elevator/lift ?	how to find out whether a transformation is a canonical transformation ?
0	perturbative vs . non-perturbative approaches to a well-defined yang-mills theory in 4 dimensions	does entanglement have a speed or is it instantaneous
