0	phase diagram of so ( 5 ) rotor model	can we excite a nucleus by means of very intense low energy gamma-photon irradiation ?
0	mass generation by chern-simons theory	is it physically realistic to have an electric field and polarisation density but no displacement field ?
1	why do we always see the same side of the moon ?	why does the moon face earth with the same side ?
0	basic question - green 's functions in quantum mechanics	light energy absorption in mirror
0	harmonic oscillator energy to momentum expectation value	weyl symmetry and polyakov action
1	where does light energy go when the electric and magnetic components equal zero ?	popular depictions of electromagnetic wave : is there an error ?
1	time for two objects to gravitationally attract each other	the time that 2 masses will collide due to newtonian gravity
1	classical mechanics for mathematician	which mechanics book is the best for beginner in math major ?
1	does stephen hawking believe that general relativity is wrong ?	why does stephen hawking say black holes do not exist ?
0	why does einstein say contradictions arise from treating the em field as lines of force ?	how does classical gr concept of space-time emerge from string theory ?
0	why does blowing on someone who is wet feel colder than on someone who is dry ?	unusual observation in photoelectric effect simulation
0	apparatus for recieving radiant energy by nikola tesla	at which point of the universe $r_{\mu \nu}=0$ if there is a source of gravitation ( point mass )
0	how to simulate a full-suspension bike ?	particle in oscillating field
0	when has the speed of light been measured , recently ?	brownian motion and physical meaning
1	what is the basic form of the ' fire ' ?	is fire matter or energy ?
1	"troll physics": buoyancy for infinite power	what is the fallacy in this infinite motion machine ?
0	are electric field lines due to faradays law closed ?	relativistic time dilation and travel to exoplanets
1	does gravity change the closer you are to the earth 's core ?	how does gravity work underground ?
0	richtmyer meshkov instability in mhd	what specifically does the phrase " continuum limit " mean ?
0	stress tensor in product of 2d cfts	in what ratio does the charge distribute if a charge and uncharged body touch each other ?
0	how to interpret stefan-boltzmann 's law ?	dimension analysis of de broglie equations
1	what is highest temperature which is attainable ?	why is there no absolute maximum temperature ?
0	does the cavity magnetron in a microwave oven produce x-rays ?	general relativity in terms of differential forms
1	how to understand " accelerating charge radiate " using intuition ?	how em waves are produced by accelerating charged particles ?
0	potential collapse during an earthquake ?	what happens to speed and frequency of a light beam moving in transparent medium when observed from different inertial frame of reference ?
0	what is the specific cause of permanent magnetism	is there literature on a continuous mass spectrum for the higgs field ?
0	trouble justifying calculation of force on a sphere due to radiation pressure	horsepower achieved with multiple motors
0	where can i find the datasets from lhc ?	friction effects on ball motion direction when crossing surfaces edges
0	calculating m squared	the particle content of a given state
0	gravity pull on objects accelerating towards the earth 's center ?	effect on mass of earth if it stops revolving around sun
0	does an ising lattice that returns to equilibrium create a current by induction ?	apparent non-aberration of gravity waves
0	computing an average escape distance for a particle	why can mass not be considered concentrated at cm ( center of mass ) for rotational motion ?
0	why is geometry mathematics and not physics ?	why uncertainty principle is not like this ?
0	why does the milk frother on my coffee machine make so much noise ?	adiabatic expansion in the atmosphere
0	symmetry for even even nuclei	how long must two surfaces be in contact for vacuum weld/cementing to occur ?
1	proofs that earth is not flat ?	what is the simplest way to prove the earth is round ?
0	developement of modern condensed matter physics	null state level 2 in cft
0	energy-momentum tensor for dust	bottom magnetic levitation
0	silicon/silicon dioxide interface	divergent thin lens producing real images
1	would oscars made of pure gold bend ?	stacking gold bars
0	calculate electricity generation	is it true that no one , not even planck himself , knows how planck 's constant was arrived at ?
1	can be exist the negative mass ?	negative mass and gravitation
0	the momentum operator in qm	what makes running so much less energy-efficient than bicycling ?
0	closed pipe/sound resonance sound type sound coming from mineral processing plant	coulomb interaction and conservation laws
0	impulse response and linearity	why is hawking 's no boundary condition described in terms of an instanton if there is no tunneling ?
0	why are no cmb experiments able to measure the whole range of multipole moments ?	how is feshbach resonance potential term physically produced ?
0	why does physica a journal contain economics papers ?	yukawa coupling of a scalar $su ( 2 ) $ triplet to a left-handed fermionic $su ( 2 ) $ doublet
1	water coolso object by heat absorption	why does blowing on someone who is wet feel colder than on someone who is dry ?
0	accelerated charge inside sphere ( again ! )	will a black hole eventually turn into a neutron star ?
0	thermal energy while calculating langevin forces	refractive index formula for denser to rarer medium
0	rank $l$ spherical harmonic tensor as a $2l+1$ dimensional cartesian vector ?	power to suspend a mass in air
0	interaction of geomagnetism on free falling coil	bec for holography ?
0	double slit experiment - how to see an electron going through a slit ?	a way to determine the exact location of the big bang ?
0	what is the intensity of this light ?	the radius of the universe and time
0	how to teach myself physics needed at undergraduate electrical engineer level ?	how does one solve the schroedinger equation for a 2d , time-dependent harmonic potential ?
0	gravity propagation speed	derivation of green 's function for wave equation
0	can a hovering helicopter travel half the globe in 12 hours ?	how to model a rising helium balloon ?
0	why do not tuning forks have three prongs ?	how does gravity slow light without an equal and opposite action ?
0	relativistic momentum	ward identities and operator product expansions
1	definition of elementary particle	why are atoms particles ?
0	how do we know that clocks slow down relative to each other ?	dependence of the neutron-freeze-out temperature
1	how to prove newton 's second law with quantum mechanics ?	is it possible to recover classical mechanics from schrödinger 's equation ?
0	is it only the spin of a particle that can be entangled with another particles spin ?	can the zeroth-component of a 4-velocity be negative ?
0	pion decay in particle physics	very specific type of gr paper hunt
0	bremsstrahlung vs energy conservation	newton 's second law ?
0	how long will it take to temperatures of two solids to become equal ?	help me to visualize this wave equation in time , to which direction it moves ?
0	using relaxation method to model negative dielectrics in an electric field ?	why does einstein say contradictions arise from treating the em field as lines of force ?
0	most atoms have a nonzero magnetic moment , right ?	electric potential energy and signs
0	stability of the hydrogen atom and positronium	why is parasitic capacitance in inductor said to be in parallel ?
0	quantum conservation versus classical conservation	does extreme cold make **everything** extremely brittle ?
0	why do rocket engines have a throat ?	using the boundary states , is there a precise way to write down a planar open string multi-loop amplitude as a closed string tree amplitude ?
0	how does current work	probability density of klein-gordon equation
0	filter out polarized light	can a simulated universe simulate special relativity
0	diffraction through the slit	daylight length variation from year to year
0	effective spin interaction in helium	did a racer on a " restless " course race at some particular average velocity ? ( 1: starting blocks , finish line moving uniformly wrt . each o . )
0	relative motion	what are the ' oscillators ' in the drude lorentz model ?
0	twice the speed of light	how to make a small tokamak ?
0	violation of newton 's 3rd law and momentum conservation	is this landau 's other critical phenomena mistake ?
1	two particles interacting by a inverse-square-law force , find their positions in function of time	kepler problem in time : how do two gravitationally attracting particles move ?
0	liquid pressure equalization ( fluid-dynamics )	time relativity - ' philosophical ' question
0	problem understanding the capillary action equation	how do you calculate the air and water pressure inside the bell siphon during and after the vacuum is formed ?
0	question about gravity felt at various radii within a massive sphere	bound states in qed
0	time energy symmetry in general relativity ( not asking about energy conservation )	units in time dilation calculation
0	photons to represent a wave	power counting with a cutoff
1	does the universe have an edge/boundary/barrier ? if yes , what is at the edge ?	is the universe flat ?
0	joining the definitions of entropy	what is ' heterotic string compactification ' ?
0	in klein-gordon , why should infinite downwards photon cascades be possible ?	example in the book : a simple accelerometer
0	in what sense does the universe have an outer edge ?	relation between p+ip wave superconductor and moore-read state
0	intuition behind the principle of virtual work	where am i confused about force addition ?
0	what is the average total heat incident on earth 's surface each hour ?	weird terms in w boson self energy
0	obtain the same maxwell 's equation after a change of coordinates	when is the speed specified for an object experiencing an exponential force ?
0	two balls falling one above the other	parallel and series circuit problem
0	how does classical gr concept of space-time emerge from string theory ?	what is a coherent state ?
0	calculating position using shadows	what is the relation between entropy and mass of black hole ?
0	how long did the first rainshowers on earth last ?	renormalization of worldsheet energy-momentum tensor
0	how do i use maud for phase quantification of xrd data with amcsd standards ?	physical meaning of linear dependence of vectors in quantum mechanics
0	will pseudo force effect buoyant force in a liquid ?	what would be the maximum depth of tunnel ?
0	searching for a specific feynman quote	why is the ground state of the ferromagnetic tetrahedron threefold degenerate ?
0	action of conformal generators on fields	superfluid-mott insulator transition in bose-hubbard model in terms of vortex condensation
0	why can we see stars in the sky	throwing ball against oily/slippery wall
1	basic question about law of gravitation	radial fall in a newtonian gravitational field
0	difference between higgs contribution to electroweak boson mass , and fermion mass ?	inserting metal into parallel plate capacitor
0	direction of rotation of proton in magnetic field--opposite to a dipole	time in special relativity and quantum mechanics
0	a simple action inequality	inelastic nucleon-nucleon cross section at lhc energies
0	interpretation of dirac equation states	electric power for current density
1	disk spinning at the speed of light	invariant spacetime - distance - circular motion
0	good algorithm for in-experiment 1-d optimization ?	speed of a dynamic hydraulic system
1	can information travel faster than the speed of light ?	is it possible for information to be transmitted faster than light by using a rigid pole ?
1	why are even and odd regge trajectories degenerate ?	why are the even and odd regge trajectories degenerate ?
0	why does not string theory have a mass gap ?	why is thermodynamic equilibrium not reached by the system during a thermodynamic irreversible process ?
0	deriving entanglement entropy from renyi entropy	can a photon be made to orbit a known ( or undiscovered theoretical ) body ?
1	flight time toronto to moscow the same	does the rotation of the earth dramatically affect airplane flight time ?
0	why i think tension should be twice the force in a tug of war	orientation of magnetic dipoles
0	why does the cmb change so slowly	finding the induced emf on a bar - faraday 's law
0	general relativity paradox : holding a string across a gravitational gradient	field strength renorm in peskin&schroeder
0	what is the typical material used as a low-k ild in semiconductors ?	explosively pumped flux compression generator = emp strong enough to destroy my phone from a mile away ?
1	someting almost faster than light traveling on something else almost faster than light	travelling faster than the speed of light
0	why is a hard sphere gas correlated ?	vesta dwarf planet status
1	how do i find the frictional force using a free body diagram ?	what is a free body diagram ?
0	how to bend 3d space embededd in a 4d enviornment ?	displacement of an object due to opposite and equal forces acting at different times ?
1	why stars twinkle but planets do not ?	why do stars flicker ?
0	is spin is a conserved entity ?	will relative velocity with respect to electrons effect current in wire and magnetic field produced by wire ?
1	energy of black body radiation	why is the black body radiation so important ?
1	can newton 's laws be explained by quantum physics ?	is it possible to recover classical mechanics from schrödinger 's equation ?
0	cylindrical charge distribution	calculation of a gravity resonance keyhole
0	what does the term liquid mean in condensed matter physics ?	3d sho state transition problem
0	name of the process that causes ice to melt under pressure and refreeze after	stability of neutron
0	how can airplanes fly upside down ?	optics - derivation of linear magnification of lens without sign convention
0	books that develop interest & critical thinking among high school students	mechanics of materials ( pressure and temperature )
0	can d and h form an ' in materials ' version of the electromagnetic tensor ?	what is the lie algebra of the galilean group and what is the structure of it ?
0	stabilizer formalism for symmetric spin-states ?	mathematical derivation of interference pattern for electrons ?
0	ope and 4-point correlation function in cft_d	origin of interaction in inelastic neutron scatting
0	degenerate vibrating modes of a metal plate	time evolution in a static magnetic field of a 2-level system that is actually a 3 level system
0	berry curvature of landau levels	one more time about nordstrom theory
0	how is angular momentum conserved if a bullet hits a wheel ?	geodesic devation on a two sphere
0	what are some interesting coupled harmonic oscillators problems ?	solutions of nonlinear systems invariant wrt . perturbations ( looking for applications )
0	why is stringless supergravity not considered by many to be a candidate theory of quantum gravity ?	what is needed to claim the discovery of the higgs boson ?
0	how to calculate the temperature of a receiving point from concentrated solar power ?	send a signal from earth to a planet billion light years away instantly
0	if time stops for an object , does that object feel gravity ?	noncanonical commutation relation and noncanonical wave mechanics
0	two different mediums can have equal index of refraction ?	does the positive mass conjecture indicate a necessity of interactions in our universe ?
0	a well-defined quantum probability in the beginning of the universe ?	what is the physical significance of the dipole transformation of maxwell 's equations ?
0	can mass be totally converted into energy ?	hamiltonian operator for harmonic oscillator
1	why are people weightless whilst in orbit around the earth ? iss ? satellites ?	weightlessness for astronauts
1	is powered delivered to an incandescent light bulb changing with time ?	how to model the exponential growth of luminosity when you flick a light on
0	is there a giant cloud of antimatter at centre of the milky way	how to model " doppler distortion " of speakers ?
1	if nothing in the universe can travel faster than light , how come light can not escape a black hole ?	how does gravity escape a black hole ?
0	special relativity , acceleration and being in two places at once ( how to resolve this paradox ? ) :	how do rgb colors work ?
0	can we represent simple harmonic function as triangular waves ?	how is quantization implied by quantum mechanical theories ?
0	finding friction forces of stacked boxes on a table	phase plot for harmonic oscillator
0	how are quantum potential wells fabricated ?	how does measuring redshift make us conclude that rate universe expansion is accelerating ?
1	is acceleration quadratic or linear outside of a gravity field ?	why does kinetic energy increase quadratically , not linearly , with speed ?
0	is it possible to witness a circular rainbow ?	thermal physics question , final temperature of ice and water
0	what happens to an embedded magnetic field when a black hole is formed from rotating charged dust ?	in k$\cdot$p theory , how does one calculate the bulk inversion asymmetry coefficients given in table 6.3 in winkler ?
1	reference request for motion & related topics	recommendations for good newtonian mechanics and kinematics books
0	one loop higgs mass correction	are continuous mathematical models of discrete physical phenomena messy because of a disconnect between “continuous” and “discontinuous” ?
0	magnification , and it is application	is there an upper limit to wavelength and particle size in the mie scattering solution ?
0	looking for review articles on big bang nucleosynthesis	schwarzschild metric
0	is it possible to more cloud-layers go to different ways on the sky	if quantum computing requires hundreds of digits of accuracy , how will it be possible ?
0	planck length implies lattice structure of space ?	runge-lenz vector and keplerian orbits
1	book to read before " introduction to gauge field theory " by bailin and love	a no-nonsense introduction to quantum field theory
1	change in time period of a simple pendulum	pendulum with water dripping out
0	what is " quantum locking " ?	what does $\int_c v \ , d\mathbf{l}$ mean ?
0	diagonal stress energy tensor components	carousel ; explanation of a certain phenomenon .
