0	wolff vs swendsen wang algorithm	correspondence principle and quantum computers
0	do salt lamps really produce negative ions ?	what is the purpose of sensors and pumps with less than 1 atm pressure ?
0	helmholtz free energy of a polymer	loopy lightning
1	how could vacuum energy cause the expansion of the universe ?	vacuum and repulsive gravity
0	how can we be sure that nature is not " faking " quantum statistics ?	mass of air inside air balloon
0	water ripples and nonzero divergence	what is entropy of the universe ?
0	zeta regularization gone bad	magnetic fields and gravitational waves . how far do they reach ?
0	could time be changing without us knowing ?	lamination on a conductor ?
0	what are renormalons from a physics point of view ?	understanding charles 's law
1	why the electric bulb turns on almost instantly when the switch is closed ?	how can i calculate the wave propagation speed in a copper wire ?
0	water pump with a tap connected at its opening not pumping water when water is drawn from the pump before starting the pump	quick question on perturbation theory
0	irreducible tensor representations with " covariant " indices	do high voltage power lines attract lightning strikes ?
0	increase thermal efficiency of combustion engine by using heat of coolant/exhaust ?	are the rest masses of fundamental particles certainly constants ?
0	pauli matrices in orthogonal space	how you call the constant $\alpha$ within the heat equation in general and in terms of electromagnetism ?
0	do massless particles follow the curved spacetime or not ?	how safe is using the remote car toy from radiation
0	can light affect gravity ?	time travel to the past in binary black hole system
1	collision of two balls	two balls falling one above the other
0	sign of velocity for a falling object	what is sound in terms of acoustic sources ?
0	i need a micro-sized clutch for a project , what are my options ?	what are the problems in analyzing an experiment with non-ideal collisions ?
1	what is an " observer " really ?	what is an observer in quantum mechanics ?
0	how can two different 12v batteries have different amperage for same resistance ?	band structure and band index
0	what materials have an electroluminescent threshold in the millivolt or microvolt range ?	how far could the lhc " fire " a particle
0	can a very thin sheet of any material float inside a liquid ?	spontaneous emission in a system with multiple sublevels
0	what is diffraction ?	what is the formula for calculating the length of any given day ( sunrise to sunset ) ?
0	properties of graph of subatomic particle interactions	is it possible for quasiparticles to form charge density wave of quasiparticles ?
1	calculate age of the universe at 7 billion and 28 billion years old	calculating the age of the universe now and 30 billion years from now
1	is there an emf in a conductor moving at constant speed across the uniform magnetic field	moving conductors in magnetic fields : is there electric field or not ?
0	upper critical dimension in field theory	limitation of gauss 's law
0	naive questions on the classical equations of motion from the chern-simons lagrangian	book about classical mechanics
0	value of $\omega$ in nonlinear equation	dirac equation in curved space-time
1	basic maths theories for good understanding of the standard model	mathematical background for quantum mechanics
0	how big ( compared to our moon ) would saturn look from titan 's surface ?	references for real life applications on advanced em
0	strongly coupled electromagnetic force	potential energy of an infinitesimal length of elastic rod
0	what is the weyl algebra of a confined bosonic particle ?	unitary transformation behind gauge transformation
1	why do we take the value of the constant in coulomb 's law as $\frac{1}{4\pi\varepsilon_0}$ ?	coulomb force in si and cgs
0	what is fermi energy and fermi level ?	translation symmetry and the non-conserved momentum in viscous fluids
