0	linux ssh launching gui application and leaving it running ?	how to configure external usb touchpad for a laptop
1	is it possible to remove the delay on wrong password ?	why is there a big delay after entering a wrong password ?
0	how to install libltdl . so . 3	how can i record the sound from multible sources with gtk-recordmydesktop ?
0	logrotate behaving unexpectedly	how can i disable the x-server on fedora 17 ?
0	split large file into chunks without splitting entry	emacs - finding the cursor in multiple windows
0	how do i get synaptic 's detailed description pane back ?	shell script filtering through jpg files attributes
1	install single debian experimental packages ?	installing two glibc alongside in debian/ubuntu
0	linux file command classifying files	luks single signon
0	what screensaver should i use under xfce ?	getting the number and names of windows in xvfb
0	remove all `at` jobs	changing sound chip with alsa
0	partitioning correctly for gpt in bios system	privoxy : rewrite html " http " links to " https"
1	find creator of resource in x	what process created this x11 window ?
1	why most unix do not have undelete function ?	do we have an undo in linux ?
0	scripting window behavior in kde to depend on monitor being used	how to attach to remote machine 's local display session over ssh ?
0	/home/user : change directory failed error	official tools to save/restore gnome settings
0	notational velocity on linux ?	why are linux installs bigger than i have read ? some beginner questions
0	how to remove dot and space from beginning of filenames	how can i set up apache to use port 1 and other ports below 80 ?
0	website building throught the terminal linux mint please help !	how can i switch between different audio output hardware using the shell ?
1	what is $# used in a script for ?	what do these commands mean ?
0	grub file not read correctly	copy files and directory tree for filesize in specified range
0	output order with process substitution	x-based email for reading mail from cron jobs
0	adjust sensitivity of trackball in linux mint 13	unix command to exit from command prompt
1	efibootmgr not found while grub-install --recheck on arch linux install	"error setting up gummiboot-efi " on archboot uefi install
0	archlinux proper pkgbuild : python executable error	is it possible to show mathematical symbols in the terminal ?
0	how to solve window manager problem in linux mint 14 xfce after installing lxde ?	get driver for dell wireless card
0	how to prevent users from renaming files while providing write permissions on linux	chmod + silent mode + how force exit code 0 in spite of error
0	creating an https tunnel	how do i configure the gnome gdm login screen ?
0	persistent shell arguments	"no protocol specified " when running vim with sudo
0	how do i begin with building a linux system from scratch ?	dyndns alternative for ssh ?
0	to run script over several folders ?	match pci address of sata controller and scsi address of attached disks
0	create a user that can only connect to a specific directory	gedit cannot save in shared folder ( virtualbox )
0	utility to buffer an unbounded amount of data in a pipeline ?	how to prevent fs unmounting ?
0	zsh : what is the difference between ` . ` and `source` ?	install virtualenv on fedora 16
0	piping pwd to an executable as an argument	netcat throughput low but iperf high
0	is the freebsd login program compatible with afs ?	default argument parsing section
0	kde theme manager in pure openbox wm ?	default exit code when process is terminated ?
0	firefox and thunderbird cannot resolve host names - anything else can	acpi , pm-util and xautolock all happy together
1	simple hostname resolution on lan	how to make a machine accessible from the lan using its hostname
0	can not mount drive in thunar anymore	setting time through gps dongle
1	is it possible to uncolor stdin before writing it to file ?	removing control chars ( including console codes / colours ) from script output
0	centralized logs for tomcat logs	unable to find the kernel source tree in kali/debian
0	piping output to text file within a for loop	unmounting htc device takes forever
1	permanently fixed screen titles	force title on gnu screen
0	how can i spy on x client messages ?	need to get the difference between two time in seconds
0	exiting a pipeline if a former command fails	parse syslog messages into separate mysql tables with rsyslog
0	what do not i need to backup ?	pulseaudio does not record sound
0	keep getting the same result after " export path"	using vim to view the contents of a directory file
0	is crontab related to server performance ?	login other bash ttys after logging in to one
0	ssh public key authentication - works only after a physical login	how does using linux affect your career and computer skills overall ?
1	why are these values not appending correctly when appended to the pipeline ?	piping for loop output prevents local variable modification
0	how to unlock admin account	redhat enterprise edition kernel support
1	external variable in awk	use a script parameter in awk
0	imagemagick display : different text in font preview	how can you avoid clobbering configuration files when installing with make
0	mounted own filesystem instead of usb ?	discovering metadata about a pdf
1	given a csv file , how do i delete the content between the 2nd and 3rd tabs of each row ?	how to manipulate a csv file with sed or awk ?
0	can not start x11vnc without attached monitor	monitor mode wifi only seeing broadcast packets
0	ar9485 wireless network adapter with linux	what exactly should we do to get bcache ?
0	memory-efficient utility to return n first sorted values	using curly brackets ( braces ) to create folder structure with `mkdir -p`
1	mail : send email with attachment from commandline	command line e-mailing
0	apple bluetooth keyboard	if mac os x is unix , why is it that it is not open sourced and the license is proprietary ?
0	how to find current chroot jail path on linux <2.6.26	staggering the authentication delay on failed `su` or `sudo`
0	process files in a directory as they appear	php package will not install correctly
0	android emulator on arch linux	in gnu emacs how do i set up a global key to toggle the menu-bar ?
0	get monitor make and model and other info in human readable form	why are the uids in solaris so very high ? is it alright to use lower numbers ?
1	how to highlight a word in the output of " cat " ?	convince grep to output all lines , not just those with matches
0	fedora 16: keystroke only get beep sound and does not work	virtualbox keeps showing error " kernel driver not installed"
0	should i assign gid explicitly when i create a group ?	how to install/use sshuttle on fedora ?
0	how do i find the process generating a lot of network traffic ?	instantaneous puppet deployments with mcollective
0	using root account to give sudo priviledges for a wordpress install	how to avoid unnecessary deletion and recopying of moved folders when using rsync ?
0	can not get directory listing of folder i have permissions to	relation between the filename and inode of a file
0	is it possible to mount a gzip compressed dd image on the fly ?	recover many files using ntfsundelete
0	telnet send ctrl-c	how can i use command line telnet client to open a raw connection - like putty ?
0	how do i stop emacs from colouring the text of the file i am editing ?	error while loading shared libraries : libdl . so . 2 ( and others ) , no such file . libraries exist
1	why was not `creat` called `create` ?	what did ken thompson mean when he said , " i would spell create with an ' e ' . "
1	is it possible to bind a shell script to a key press	mapping key combination with xmodmap
0	get cpu usage for single process	creating a local in-house testing web server
0	how does tab auto-complete find options to complete ?	wdfs mount problem
0	give a warning when something is about to be deleted ( by root )	use `cut` to extract a list from /etc/passwd
0	bash iterate over a list of strings	can aptitude group or search for packages which nothing depends on ?
0	permission on a user i added locally	why does us international keyboard break alt_r
0	using uart bluetooth module via hciattach	use find result without . /
0	how to recover deleted directories "/home/pi"	how to change the color of all highlights in a pdf file ?
0	alternative for " locate " on debian	find is missing a result -- how is that possible ?
0	how can fill characters in sed only	effect of compiling from source on already installed applications
0	init script header not resolving dependency	building mariadb 5.5.27 without oqgraph : how to deselect the plugin ?
0	can i bypass crontab command by putting the file ?	which linux distro 's package repositories are secure and which are not ?
0	install qtile 1.6 from the source	receiving emails over imap and parsing with a script with minimal delay
0	gentoo on vm setting ip manually	how to escape spaces etc in passed variable , for system call to cp in awk
0	what does the syntax of these echo commands mean ?	how to manually insert a repository in source . list ?
0	sed convert 4 spaces to 2	putty use local internet proxy for remote machine
0	retrieving two matches from repeated pattern	playing mkv files
0	tri-booting windows , ubuntu , and suse	answer password prompt programmatically via shell script
0	how can i send data from sound input to output ( e . g . linear input/output ) ? preferably with pulseaudio	rehl 6.4 and openssl 1.0.1 - dependency missing . . but it is not ?
0	shell commands to check & create dir	how to detect sles version ?
0	display transfer speed when performing " cp " from the command line ?	linux distro to run a midi-server on a pii 333 mhz
0	testing scripts	omxplayer and hdmi audio on the raspberry pi
0	what makes ext3 determine how frequently to perform file system checks when no options are specified ?	problems with permissions for /tmp
0	making a linux audio recording device available on a windows 7 pc over network	how to introduce timeout for shell scripting ?
0	how to run perl cgi script on apache	unable to install anything on a linux on hp t610 thin client
1	getaddrinfo ( ) from shell ?	host lookup that respects /etc/hosts
0	why does the filename contains question marks when i run a script on my remote machine ?	how to identify faked mail origin ?
0	command to print few consecutive lines from middle of a file	how can i use my tv as a second display over hdmi on linux at its native resolution ?
0	filter cron emails through procmail ?	how can i check that a remote computer is online for ssh / script acess ?
0	how to stop users from switching to root user	huge page and performance improvemnt
0	`cd` all screens to the pwd of the current screen	move a linux instalation using btrfs on the default subvolume ( subvolid=0 ) to another subvolume
0	lenovo thinkpad s440 network	how to detect tmux level
1	help with using rsync or cpio to do an incremental backup	is the busybox cpio that different from gnu cpio ?
0	running script on system start as given user	configuring network settings manually in qubes os
0	"~/" receives a permission denied error in csh	how to " correctly " start an application from a shell
1	how to let a user execute a script owned by root ? setuid does not seem to work anymore	allow setuid on shell scripts
0	the ntfs partition is in an unsafe state	yumdownloader can not find packages with extended local version
1	having trouble uncompressing a few files	universal extractors
0	alternative window manager	why does not `head -c 2 /dev/hwrng` work ?
1	how to screen'ize already running session ?	how can i disown a running process and associate it to a new screen shell ?
0	where can i " hide " easter eggs for students learning about linux security ?	php5-curl installation aborts due to ucf failing on /etc/php5/mods-available/curl . ini
0	delete files in . 7z package	how to use one nic for storage traffic & other for network traffic in linux ( slackware ) ?
0	are the ssh manual pages wrong ?	explaining how linux shows windows/graphics
0	upgrading php on a linux server	how to keep track of changes in /etc/
0	how to configure gpg to enter passphrase only once per session	can i create a symlink that will ignore subdirectories ?
0	is it possible to boot a new os while currently running ?	set auto completion for a new filetype
0	problems installing arch linux : cannot mount the installation media	can i share /usr/local between multiple linux distributions ?
0	is it possible to rename thunar 's side pane default items ?	help improving my awk skills
0	full text search for man pages	where do x error messages go ?
0	order of mounting usb devices in linux	why is it needed to erase the first mbyte of an openbsd crypto device ?
0	why is my fstab entry for an external usb drive not working ?	how can i make a configuration web page for a linux appliances ? any pre made solutions available ?
1	automatically save bash command history in screen session	preserve bash history in multiple terminal windows
1	reload ~/ . profile for desktop	how do i tell gnome to reread my ~/ . profile
1	symbolic link path	find only destination of symlink
0	no syntax coloring in vim for me , but ok for my students	how to access a kvm virtual-machine ?
0	how to get nano to work properly under mutt ?	usb 500gb external drive mounted with undetermined permissions , missing data
0	how to use grep to find all instances of one . txt file in another ?	slow terminal print out
0	list the difference and overlap between two plain data set	which root paths should reside on fast media ?
0	`man ascii` is misaligned when using vim as a pager	keeping xterm terminal alive on crunchbang linux debian wheezy
0	restrict particular applications from accessing certain files	why can not i connect with vuze remote to vuze over wifi ?
0	how to copy partioning information with dd ?	virtualbox nat + host-only adapter
0	copy directory , but fail if file already exists at destination	why do newlines mess up my while condition ?
0	can grub font size be customised ?	vim : searching upward/downward in file from specific point/position
1	moving pacman from root to /home partition	how do i change my pacman root so that it downloads packages elsewhere ?
0	cli video driver for ubuntu 10.04	obtaining remote host name in bash script
0	is there a simple way to get array of all arguments that do not begin with a hyphen ?	mmcqd hangs and burns the cpu on the embedded device
0	can new glibc versions be used with an old kernel ?	are disks interchangeable in a mirrored raid setup ?
0	how to modify source code of collection of programs of a gnu/linux os ?	pass the background flag ( & ) through expect and ssh
0	how do i profile the kernel ?	calculate md5sum of a cd/dvd
0	adjusting the width of the grip for an openbox theme	how do i know if my microphone is mute or unmute when i have more than one microphone ?
0	filesystem that works under qemu and i can mount on my host	how to cache all internet downloads
0	what is the syntax for passing the output of a command to xargs ?	diff within a line
0	how to delete this undeletable directory ?	xfce4 open panelmenu via shortcut
0	links browser shortcut for clear history ?	network icons showing not connected when my wired network cable shows that i am
0	403 forbidden , tried everything	bridging on boot causes system to hang
0	what is the meaning of 0.0.0.0 as a gateway ?	writing on ntfs drives ( on debian wheezy )
0	wine + utorrent invisible text torrent name column	after replacing motherboard , debian gets blank screen while booting
0	how do i work with gui tools over a remote server ?	an equivalent to os x 's " open " in cygwin ?
0	how can i automate a task on a certain event ?	what is the best way to convert crlf to lf and the viceversa for c++ files in my project
0	can ping , can not connect by ip - resetting the network fixes it briefly , then it breaks again	timeline statistics with git
0	how to mount mdf image , iso9660 doens't work for it ?	how to log into network in linux ?
